commodity,variety,source_district,destination_district,buying_price,selling_price,distance_km,transport_cost,gross_margin,expected_margin,route_rank
Garlic,"New Laddu",Shajapur,Ujjain,1800.00,2500.00,70.89,248.12,700.00,451.89,10
Garlic,"New Laddu",Neemuch,Indore,2700.00,4100.00,273.94,958.79,1400.00,441.21,11
Garlic,"New Laddu",Ujjain,Mandsaur,2500.00,3400.00,153.98,538.93,900.00,361.07,12
Garlic,"New Laddu",Shajapur,Neemuch,1800.00,2700.00,231.16,809.06,900.00,90.94,13
Garlic,"New Medium",Ujjain,Neemuch,1000.00,9950.00,213.63,747.71,8950.00,8202.30,1
Garlic,"New Medium",Shajapur,Neemuch,3754.00,9950.00,231.16,809.06,6196.00,5386.94,2
Garlic,"New Medium",Ujjain,Jammu,1000.00,10750.00,1327.91,4647.69,9750.00,5102.32,3
Garlic,"New Medium",Dhar,Neemuch,4000.00,9950.00,264.54,925.89,5950.00,5024.11,4
Garlic,"New Medium",Mandsaur,Neemuch,4800.00,9950.00,60.39,211.37,5150.00,4938.64,5
Garlic,"New Medium",Indore,Neemuch,4700.00,9950.00,273.94,958.79,5250.00,4291.21,6
Garlic,"New Medium",Ujjain,Indore,1000.00,4700.00,64.75,226.63,3700.00,3473.38,7
Garlic,"New Medium",Ujjain,Mandsaur,1000.00,4800.00,153.98,538.93,3800.00,3261.07,8
Garlic,"New Medium",Ujjain,Dhar,1000.00,4000.00,102.15,357.53,3000.00,2642.48,9
Garlic,"New Medium",Ujjain,Shajapur,1000.00,3754.00,70.89,248.12,2754.00,2505.89,10
Garlic,"New Medium",Shajapur,Jammu,3754.00,10750.00,1301.20,4554.20,6996.00,2441.80,11
Garlic,"New Medium",Dhar,Jammu,4000.00,10750.00,1404.79,4916.77,6750.00,1833.24,12
Garlic,"New Medium",Mandsaur,Jammu,4800.00,10750.00,1199.74,4199.09,5950.00,1750.91,13
Garlic,"New Medium",Indore,Jammu,4700.00,10750.00,1392.48,4873.68,6050.00,1176.32,14
Garlic,"New Medium",Shajapur,Indore,3754.00,4700.00,110.53,386.86,946.00,559.15,15
Garlic,"New Medium",Dhar,Indore,4000.00,4700.00,74.99,262.47,700.00,437.54,16
Garlic,"New Medium",Shajapur,Mandsaur,3754.00,4800.00,178.50,624.75,1046.00,421.25,17
Garlic,"New Medium",Dhar,Mandsaur,4000.00,4800.00,206.41,722.44,800.00,77.57,18
Garlic,Other,Angul,"North and Middle Andaman",3000.00,32000.00,1517.41,5310.94,29000.00,23689.07,1
Garlic,Other,Raigarh,"North and Middle Andaman",2200.00,32000.00,1778.40,6224.40,29800.00,23575.60,2
Garlic,Other,Rayagada,"North and Middle Andaman",3150.00,32000.00,1539.25,5387.38,28850.00,23462.63,3
Garlic,Other,Ganjam,"North and Middle Andaman",4200.00,32000.00,1384.79,4846.77,27800.00,22953.24,4
Garlic,Other,Damoh,"North and Middle Andaman",1200.00,32000.00,2337.28,8180.48,30800.00,22619.52,5
Garlic,Other,Koria,"North and Middle Andaman",2800.00,32000.00,2015.55,7054.43,29200.00,22145.58,6
Garlic,Other,"North Tripura","North and Middle Andaman",4500.00,32000.00,1567.48,5486.18,27500.00,22013.82,7
Garlic,Other,Singroli,"North and Middle Andaman",3000.00,32000.00,2071.70,7250.95,29000.00,21749.05,8
Garlic,Other,Kaimur/Bhabhua,"North and Middle Andaman",3100.00,32000.00,2086.68,7303.38,28900.00,21596.62,9
Garlic,Other,Sheopur,Sonipat,1950.00,25000.00,464.54,1625.89,23050.00,21424.11,10
Garlic,Other,Siwan,"North and Middle Andaman",3000.00,32000.00,2166.41,7582.44,29000.00,21417.57,11
Garlic,Other,Haridwar,Sonipat,3000.00,25000.00,190.95,668.33,22000.00,21331.68,12
Garlic,Other,Balrampur,"North and Middle Andaman",4000.00,32000.00,1944.09,6804.32,28000.00,21195.69,13
Garlic,Other,Damoh,Sonipat,1200.00,25000.00,777.83,2722.41,23800.00,21077.60,14
Garlic,Other,Bargarh,"North and Middle Andaman",5000.00,32000.00,1703.59,5962.57,27000.00,21037.44,15
Garlic,Other,Shivpuri,Sonipat,2200.00,25000.00,503.85,1763.48,22800.00,21036.53,16
Garlic,Other,Sonbhadra,"North and Middle Andaman",4000.00,32000.00,2062.05,7217.18,28000.00,20782.83,17
Garlic,Other,Ujjain,"North and Middle Andaman",1875.50,32000.00,2672.23,9352.81,30124.50,20771.70,18
Garlic,Other,"Siddharth Nagar","North and Middle Andaman",2875.00,32000.00,2391.18,8369.13,29125.00,20755.87,19
Garlic,Other,Dehradoon,Sonipat,3500.00,25000.00,220.33,771.16,21500.00,20728.85,20
Garlic,Other,Faridabad,Sonipat,4000.00,25000.00,91.86,321.51,21000.00,20678.49,21
Garlic,Other,Meerut,Sonipat,4140.00,25000.00,82.66,289.31,20860.00,20570.69,22
Garlic,Other,Shivpuri,"North and Middle Andaman",2200.00,32000.00,2649.98,9274.93,29800.00,20525.07,23
Garlic,Other,Maharajganj,"North and Middle Andaman",4000.00,32000.00,2143.48,7502.18,28000.00,20497.82,24
Garlic,Other,Bijnor,Sonipat,4000.00,25000.00,145.31,508.59,21000.00,20491.42,25
Garlic,Other,Varanasi,"North and Middle Andaman",4000.00,32000.00,2164.51,7575.79,28000.00,20424.22,26
Garlic,Other,Sheopur,"North and Middle Andaman",1950.00,32000.00,2766.43,9682.51,30050.00,20367.50,27
Garlic,Other,Ujjain,Sonipat,1875.50,25000.00,823.36,2881.76,23124.50,20242.74,28
Garlic,Other,Muzaffarnagar,Sonipat,4425.00,25000.00,106.16,371.56,20575.00,20203.44,29
Garlic,Other,Katni,"North and Middle Andaman",4000.00,32000.00,2234.15,7819.53,28000.00,20180.48,30
Garlic,Other,Pillibhit,Sonipat,3625.00,25000.00,342.44,1198.54,21375.00,20176.46,31
Garlic,Other,Fatehabad,Sonipat,3750.00,25000.00,315.66,1104.81,21250.00,20145.19,32
Garlic,Other,Kushinagar,"North and Middle Andaman",4000.00,32000.00,2258.64,7905.24,28000.00,20094.76,33
Garlic,Other,Dhar,"North and Middle Andaman",2500.00,32000.00,2688.99,9411.47,29500.00,20088.54,34
Garlic,Other,Khargone,"North and Middle Andaman",2850.00,32000.00,2604.28,9114.98,29150.00,20035.02,35
Garlic,Other,Kolar,"North and Middle Andaman",5000.00,32000.00,1996.49,6987.72,27000.00,20012.29,36
Garlic,Other,Sambhal,Sonipat,4302.15,25000.00,197.63,691.71,20697.86,20006.15,37
Garlic,Other,Mahendragarh-Narnaul,"North and Middle Andaman",5000.00,32000.00,2015.54,7054.39,27000.00,19945.61,38
Garlic,Other,Dhenkanal,"North and Middle Andaman",7000.00,32000.00,1453.54,5087.39,25000.00,19912.61,39
Garlic,Other,"Sant Kabir Nagar","North and Middle Andaman",4000.00,32000.00,2325.24,8138.34,28000.00,19861.66,40
Garlic,Other,Chitrakut,"North and Middle Andaman",4000.00,32000.00,2326.48,8142.68,28000.00,19857.32,41
Garlic,Other,Sagar,"North and Middle Andaman",3725.00,32000.00,2407.69,8426.92,28275.00,19848.09,42
Garlic,Other,Mau(Maunathbhanjan),"North and Middle Andaman",4500.00,32000.00,2189.99,7664.97,27500.00,19835.04,43
Garlic,Other,Fatehpur,"North and Middle Andaman",3500.00,32000.00,2502.90,8760.15,28500.00,19739.85,44
Garlic,Other,Khandwa,"North and Middle Andaman",3500.00,32000.00,2504.33,8765.16,28500.00,19734.85,45
Garlic,Other,Jashpur,"North and Middle Andaman",6000.00,32000.00,1811.18,6339.13,26000.00,19660.87,46
Garlic,Other,Shahjahanpur,Sonipat,4000.00,25000.00,388.25,1358.88,21000.00,19641.13,47
Garlic,Other,Mirzapur,"North and Middle Andaman",4766.67,32000.00,2177.31,7620.59,27233.34,19612.75,48
Garlic,Other,Prayagraj,"North and Middle Andaman",4500.00,32000.00,2269.10,7941.85,27500.00,19558.15,49
Garlic,Other,Fatehpur,Sonipat,3500.00,25000.00,574.36,2010.26,21500.00,19489.74,50
Garlic,UP,"North Tripura",Unokoti,7500.00,24000.00,25.65,89.78,16500.00,16410.23,1
Garlic,UP,Khowai,Unokoti,8200.00,24000.00,58.66,205.31,15800.00,15594.69,2
Garlic,UP,Mainpuri,Unokoti,5400.00,24000.00,1681.83,5886.41,18600.00,12713.60,3
Garlic,UP,Gomati,Unokoti,11000.00,24000.00,107.94,377.79,13000.00,12622.21,4
Garlic,UP,Ghaziabad,Unokoti,6300.00,24000.00,1918.73,6715.56,17700.00,10984.45,5
Garlic,UP,"North Tripura",Dhalai,7500.00,18000.00,50.70,177.45,10500.00,10322.55,6
Garlic,UP,Indore,Unokoti,6500.00,24000.00,2070.81,7247.84,17500.00,10252.17,7
Garlic,UP,Khowai,Dhalai,8200.00,18000.00,52.71,184.49,9800.00,9615.52,8
Garlic,UP,Mandsaur,Unokoti,6877.50,24000.00,2151.29,7529.52,17122.50,9592.99,9
Garlic,UP,Jalpaiguri,Unokoti,13700.00,24000.00,526.09,1841.32,10300.00,8458.69,10
Garlic,UP,Gomati,Dhalai,11000.00,18000.00,58.63,205.21,7000.00,6794.80,11
Garlic,UP,Mainpuri,Dhalai,5400.00,18000.00,1684.10,5894.35,12600.00,6705.65,12
Garlic,UP,Dhalai,Unokoti,18000.00,24000.00,51.95,181.83,6000.00,5818.18,13
Garlic,UP,Ghaziabad,Dhalai,6300.00,18000.00,1925.21,6738.24,11700.00,4961.77,14
Garlic,UP,Indore,Dhalai,6500.00,18000.00,2055.30,7193.55,11500.00,4306.45,15
Garlic,UP,"North Tripura",Jalpaiguri,7500.00,13700.00,551.63,1930.71,6200.00,4269.30,16
Garlic,UP,Mainpuri,Jalpaiguri,5400.00,13700.00,1206.36,4222.26,8300.00,4077.74,17
Garlic,UP,Khowai,Jalpaiguri,8200.00,13700.00,495.99,1735.97,5500.00,3764.04,18
Garlic,UP,Mandsaur,Dhalai,6877.50,18000.00,2140.54,7491.89,11122.50,3630.61,19
Garlic,UP,"North Tripura",Gomati,7500.00,11000.00,109.26,382.41,3500.00,3117.59,20
Garlic,UP,Khowai,Gomati,8200.00,11000.00,76.54,267.89,2800.00,2532.11,21
Garlic,UP,Ghaziabad,Jalpaiguri,6300.00,13700.00,1421.85,4976.48,7400.00,2423.53,22
Garlic,UP,Jalpaiguri,Dhalai,13700.00,18000.00,548.38,1919.33,4300.00,2380.67,23
Garlic,UP,Indore,Jalpaiguri,6500.00,13700.00,1707.63,5976.71,7200.00,1223.30,24
Garlic,UP,Gomati,Jalpaiguri,11000.00,13700.00,554.29,1940.02,2700.00,759.99,25
Garlic,UP,Mandsaur,Jalpaiguri,6877.50,13700.00,1749.11,6121.89,6822.50,700.62,26
Garlic,UP,"North Tripura",Khowai,7500.00,8200.00,77.51,271.29,700.00,428.72,27
Grapes,Annabesahai,Bijnor,Kaithal,3000.00,18000.00,220.98,1215.39,15000.00,13784.61,1
Grapes,Annabesahai,Bareilly,Kaithal,2610.00,18000.00,420.69,2313.80,15390.00,13076.21,2
Grapes,Annabesahai,"Garhwal (Pauri)",Kaithal,3500.00,18000.00,293.51,1614.31,14500.00,12885.70,3
Grapes,Annabesahai,Mansa,Kaithal,4500.00,18000.00,121.00,665.50,13500.00,12834.50,4
Grapes,Annabesahai,Rohtak,Kaithal,4500.00,18000.00,127.20,699.60,13500.00,12800.40,5
Grapes,Annabesahai,Hoshiarpur,Kaithal,4500.00,18000.00,248.29,1365.60,13500.00,12134.41,6
Grapes,Annabesahai,Rampur,Kaithal,4000.00,18000.00,351.13,1931.22,14000.00,12068.79,7
Grapes,Annabesahai,Ghaziabad,Kaithal,4870.00,18000.00,202.98,1116.39,13130.00,12013.61,8
Grapes,Annabesahai,Sangrur,Kaithal,5500.00,18000.00,91.06,500.83,12500.00,11999.17,9
Grapes,Annabesahai,Amroha,Kaithal,4520.00,18000.00,283.69,1560.30,13480.00,11919.71,10
Grapes,Annabesahai,Tarntaran,Kaithal,4500.00,18000.00,288.25,1585.38,13500.00,11914.63,11
Grapes,Annabesahai,Bhiwani,Kaithal,5500.00,18000.00,143.36,788.48,12500.00,11711.52,12
Grapes,Annabesahai,Farukhabad,Kaithal,3620.00,18000.00,514.46,2829.53,14380.00,11550.47,13
Grapes,Annabesahai,Moga,Kaithal,5500.00,18000.00,202.08,1111.44,12500.00,11388.56,14
Grapes,Annabesahai,"Kanpur Dehat",Kaithal,3200.00,18000.00,632.45,3478.48,14800.00,11321.53,15
Grapes,Annabesahai,Badaun,Kaithal,4500.00,18000.00,403.95,2221.73,13500.00,11278.28,16
Grapes,Annabesahai,"Khiri (Lakhimpur)",Kaithal,3712.50,18000.00,594.00,3267.00,14287.50,11020.50,17
Grapes,Annabesahai,Satna,Kaithal,2200.00,18000.00,908.10,4994.55,15800.00,10805.45,18
Grapes,Annabesahai,Lakhimpur,Kaithal,3940.00,18000.00,594.00,3267.00,14060.00,10793.00,19
Grapes,Annabesahai,Nagaur,Kaithal,4600.00,18000.00,485.13,2668.22,13400.00,10731.79,20
Grapes,Annabesahai,Jaipur,Kaithal,5250.00,18000.00,406.11,2233.61,12750.00,10516.40,21
Grapes,Annabesahai,Harda,Kaithal,2300.00,18000.00,1040.66,5723.63,15700.00,9976.37,22
Grapes,Annabesahai,Kushinagar,Kaithal,2575.00,18000.00,1014.24,5578.32,15425.00,9846.68,23
Grapes,Annabesahai,Kushinagar,"North Tripura",2575.00,17950.00,1104.80,6076.40,15375.00,9298.60,24
Grapes,Annabesahai,Supaul,"North Tripura",4500.00,17950.00,759.74,4178.57,13450.00,9271.43,25
Grapes,Annabesahai,Ayodhya,Kaithal,4250.00,18000.00,825.88,4542.34,13750.00,9207.66,26
Grapes,Annabesahai,Chhatarpur,Kaithal,4500.00,18000.00,787.28,4330.04,13500.00,9169.96,27
Grapes,Annabesahai,Sagar,Kaithal,4000.00,18000.00,878.53,4831.92,14000.00,9168.09,28
Grapes,Annabesahai,Karnal,Kaithal,8500.00,18000.00,74.00,407.00,9500.00,9093.00,29
Grapes,Annabesahai,Bijnor,"Yamuna Nagar",3000.00,12500.00,148.09,814.50,9500.00,8685.51,30
Grapes,Annabesahai,Ballia,"North Tripura",3975.00,17950.00,1041.58,5728.69,13975.00,8246.31,31
Grapes,Annabesahai,Hoshangabad,Kaithal,4300.00,18000.00,994.21,5468.16,13700.00,8231.85,32
Grapes,Annabesahai,Araria,"North Tripura",6200.00,17950.00,660.98,3635.39,11750.00,8114.61,33
Grapes,Annabesahai,Kangra,Kaithal,8150.00,18000.00,319.95,1759.73,9850.00,8090.28,34
Grapes,Annabesahai,"Bhadohi(Sant Ravi Nagar)",Kaithal,4540.00,18000.00,978.00,5379.00,13460.00,8081.00,35
Grapes,Annabesahai,"Garhwal (Pauri)","Yamuna Nagar",3500.00,12500.00,179.48,987.14,9000.00,8012.86,36
Grapes,Annabesahai,Ballia,Kaithal,3975.00,18000.00,1107.85,6093.18,14025.00,7931.83,37
Grapes,Annabesahai,Bareilly,"Yamuna Nagar",2610.00,12500.00,358.56,1972.08,9890.00,7917.92,38
Grapes,Annabesahai,Satna,"North Tripura",2200.00,17950.00,1446.09,7953.50,15750.00,7796.51,39
Grapes,Annabesahai,Kishanganj,"North Tripura",6850.00,17950.00,605.04,3327.72,11100.00,7772.28,40
Grapes,Annabesahai,Gonda,Kaithal,5985.00,18000.00,775.44,4264.92,12015.00,7750.08,41
Grapes,Annabesahai,Sirsa,Kaithal,9427.00,18000.00,167.00,918.50,8573.00,7654.50,42
Grapes,Annabesahai,Jaunpur,Kaithal,5085.00,18000.00,957.38,5265.59,12915.00,7649.41,43
Grapes,Annabesahai,Virudhunagar,Theni,4000.00,12000.00,86.90,477.95,8000.00,7522.05,44
Grapes,Annabesahai,Thirupur,"The Nilgiris",4000.00,12000.00,110.80,609.40,8000.00,7390.60,45
Grapes,Annabesahai,Villupuram,Perambalur,4000.00,12000.00,129.86,714.23,8000.00,7285.77,46
Grapes,Annabesahai,Villupuram,Ranipet,4000.00,12000.00,140.44,772.42,8000.00,7227.58,47
Grapes,Annabesahai,Thirupur,Theni,4000.00,12000.00,151.00,830.50,8000.00,7169.50,48
Grapes,Annabesahai,Bijnor,Ludhiana,3000.00,12000.00,348.68,1917.74,9000.00,7082.26,49
Grapes,Annabesahai,Deoria,Kaithal,5385.00,18000.00,1015.95,5587.73,12615.00,7027.28,50
Grapes,Black,Amritsar,Srinagar,4000.00,24000.00,340.66,1873.63,20000.00,18126.37,1
Grapes,Black,Faridkot,Srinagar,4200.00,24000.00,475.38,2614.59,19800.00,17185.41,2
Grapes,Black,"Ropar (Rupnagar)",Srinagar,4500.00,24000.00,477.43,2625.87,19500.00,16874.14,3
Grapes,Black,Pathankot,Srinagar,6000.00,24000.00,270.31,1486.71,18000.00,16513.30,4
Grapes,Black,Sangrur,Srinagar,4500.00,24000.00,545.95,3002.73,19500.00,16497.28,5
Grapes,Black,Ferozpur,Srinagar,4800.00,24000.00,519.44,2856.92,19200.00,16343.08,6
Grapes,Black,Udhampur,Srinagar,7000.00,24000.00,165.71,911.41,17000.00,16088.60,7
Grapes,Black,Anantnag,Srinagar,8000.00,24000.00,63.23,347.77,16000.00,15652.24,8
Grapes,Black,Mansa,Srinagar,5250.00,24000.00,572.86,3150.73,18750.00,15599.27,9
Grapes,Black,Kurukshetra,Srinagar,5000.00,24000.00,619.29,3406.10,19000.00,15593.91,10
Grapes,Black,Kathua,Srinagar,7500.00,24000.00,249.36,1371.48,16500.00,15128.52,11
Grapes,Black,Dehradoon,Srinagar,5500.00,24000.00,646.01,3553.06,18500.00,14946.95,12
Grapes,Black,Mandi,Srinagar,6750.00,24000.00,425.00,2337.50,17250.00,14912.50,13
Grapes,Black,Ambala,Srinagar,6400.00,24000.00,567.99,3123.95,17600.00,14476.06,14
Grapes,Black,Jammu,Srinagar,9000.00,24000.00,192.04,1056.22,15000.00,13943.78,15
Grapes,Black,Sirmore,Srinagar,7000.00,24000.00,573.20,3152.60,17000.00,13847.40,16
Grapes,Black,Fatehgarh,Srinagar,7500.00,24000.00,512.84,2820.62,16500.00,13679.38,17
Grapes,Black,"Siddharth Nagar",Srinagar,3010.00,24000.00,1349.70,7423.35,20990.00,13566.65,18
Grapes,Black,Patiala,Srinagar,7500.00,24000.00,552.43,3038.37,16500.00,13461.64,19
Grapes,Black,Kangra,Srinagar,9000.00,24000.00,324.09,1782.50,15000.00,13217.51,20
Grapes,Black,Jalore,Srinagar,4200.00,24000.00,1241.26,6826.93,19800.00,12973.07,21
Grapes,Black,Una,Srinagar,9000.00,24000.00,384.53,2114.92,15000.00,12885.09,22
Grapes,Black,Hoshiarpur,Srinagar,9500.00,24000.00,376.10,2068.55,14500.00,12431.45,23
Grapes,Black,Delhi,Srinagar,8083.00,24000.00,807.45,4440.98,15917.00,11476.03,24
Grapes,Black,Rajouri,Srinagar,12000.00,24000.00,126.03,693.17,12000.00,11306.84,25
Grapes,Black,Kanpur,Srinagar,6100.00,24000.00,1248.79,6868.35,17900.00,11031.66,26
Grapes,Black,Mahendragarh-Narnaul,Srinagar,3500.00,24000.00,1757.96,9668.78,20500.00,10831.22,27
Grapes,Black,Muktsar,Srinagar,11000.00,24000.00,502.85,2765.68,13000.00,10234.33,28
Grapes,Black,Kalburgi,Srinagar,2300.00,24000.00,2341.95,12880.73,21700.00,8819.28,29
Grapes,Black,Hamirpur,Srinagar,9200.00,24000.00,1298.80,7143.40,14800.00,7656.60,30
Grapes,Black,Hyderabad,Srinagar,3750.00,24000.00,2364.34,13003.87,20250.00,7246.13,31
Grapes,Black,Amritsar,Rajouri,4000.00,12000.00,231.05,1270.78,8000.00,6729.23,32
Grapes,Black,Faridkot,Muktsar,4200.00,11000.00,39.91,219.51,6800.00,6580.50,33
Grapes,Black,Warangal,Srinagar,5000.00,24000.00,2328.76,12808.18,19000.00,6191.82,34
Grapes,Black,Amritsar,Muktsar,4000.00,11000.00,166.84,917.62,7000.00,6082.38,35
Grapes,Black,Ferozpur,Muktsar,4800.00,11000.00,59.53,327.42,6200.00,5872.59,36
Grapes,Black,"Ranga Reddy",Srinagar,5000.00,24000.00,2397.11,13184.11,19000.00,5815.90,37
Grapes,Black,Faridkot,Rajouri,4200.00,12000.00,361.39,1987.65,7800.00,5812.36,38
Grapes,Black,Sangrur,Muktsar,4500.00,11000.00,160.06,880.33,6500.00,5619.67,39
Grapes,Black,"Ropar (Rupnagar)",Rajouri,4500.00,12000.00,403.75,2220.63,7500.00,5279.38,40
Grapes,Black,"Ropar (Rupnagar)",Muktsar,4500.00,11000.00,250.03,1375.17,6500.00,5124.84,41
Grapes,Black,Mansa,Muktsar,5250.00,11000.00,124.98,687.39,5750.00,5062.61,42
Grapes,Black,Sangrur,Rajouri,4500.00,12000.00,449.08,2469.94,7500.00,5030.06,43
Grapes,Black,Ferozpur,Rajouri,4800.00,12000.00,397.03,2183.67,7200.00,5016.34,44
Grapes,Black,Pathankot,Rajouri,6000.00,12000.00,199.68,1098.24,6000.00,4901.76,45
Grapes,Black,Kolar,Srinagar,3000.00,24000.00,2940.73,16174.02,21000.00,4825.99,46
Grapes,Black,Amritsar,Hoshiarpur,4000.00,9500.00,122.60,674.30,5500.00,4825.70,47
Grapes,Black,"Mangalore(Dakshin Kannad)",Srinagar,3250.00,24000.00,2942.51,16183.81,20750.00,4566.20,48
Grapes,Black,Udhampur,Rajouri,7000.00,12000.00,96.99,533.45,5000.00,4466.56,49
Grapes,Black,Kurukshetra,Muktsar,5000.00,11000.00,286.01,1573.06,6000.00,4426.95,50
Grapes,Green,Sepahijala,"North Tripura",4900.00,16450.00,129.89,714.40,11550.00,10835.61,1
Grapes,Green,Mysore,Alappuzha,3700.00,14100.00,393.16,2162.38,10400.00,8237.62,2
Grapes,Green,Unokoti,"North Tripura",8500.00,16450.00,25.65,141.08,7950.00,7808.93,3
Grapes,Green,Malappuram,Alappuzha,5460.00,14100.00,216.76,1192.18,8640.00,7447.82,4
Grapes,Green,Amritsar,Fazilka,3500.00,12000.00,197.50,1086.25,8500.00,7413.75,5
Grapes,Green,Amritsar,Rajouri,3500.00,12000.00,231.05,1270.78,8500.00,7229.23,6
Grapes,Green,Maharajganj,"North Tripura",3992.50,16450.00,1008.41,5546.26,12457.50,6911.25,7
Grapes,Green,"Mangalore(Dakshin Kannad)",Alappuzha,4500.00,14100.00,514.59,2830.25,9600.00,6769.76,8
Grapes,Green,Jind,Fazilka,3500.00,12000.00,314.86,1731.73,8500.00,6768.27,9
Grapes,Green,Bhatinda,Fazilka,4800.00,12000.00,112.68,619.74,7200.00,6580.26,10
Grapes,Green,Ballia,"North Tripura",4585.00,16450.00,1041.58,5728.69,11865.00,6136.31,11
Grapes,Green,Deoria,"North Tripura",4240.00,16450.00,1110.33,6106.82,12210.00,6103.19,12
Grapes,Green,Mysuru,Alappuzha,6000.00,14100.00,393.01,2161.56,8100.00,5938.45,13
Grapes,Green,Palwal,Fazilka,3300.00,12000.00,509.49,2802.20,8700.00,5897.81,14
Grapes,Green,Auraiya,Hamirpur,1900.00,8375.00,105.83,582.07,6475.00,5892.94,15
Grapes,Green,Amritsar,Moga,3500.00,10000.00,118.10,649.55,6500.00,5850.45,16
Grapes,Green,Bulandshahar,Fazilka,3200.00,12000.00,539.59,2967.75,8800.00,5832.26,17
Grapes,Green,Jaunpur,"North Tripura",4055.00,16450.00,1222.63,6724.47,12395.00,5670.54,18
Grapes,Green,Anantnag,Rajouri,5750.00,12000.00,111.36,612.48,6250.00,5637.52,19
Grapes,Green,Rewa,"North Tripura",3250.00,16450.00,1382.84,7605.62,13200.00,5594.38,20
Grapes,Green,Auraiya,"North Tripura",1900.00,16450.00,1628.75,8958.13,14550.00,5591.88,21
Grapes,Green,Jind,Bhiwani,3500.00,9500.00,76.85,422.68,6000.00,5577.33,22
Grapes,Green,Harda,Rajnandgaon,2300.00,10700.00,537.13,2954.22,8400.00,5445.79,23
Grapes,Green,Udupi,Alappuzha,5500.00,14100.00,576.00,3168.00,8600.00,5432.00,24
Grapes,Green,Gurdaspur,Rajouri,5500.00,12000.00,204.44,1124.42,6500.00,5375.58,25
Grapes,Green,Auraiya,Fazilka,1900.00,12000.00,865.83,4762.07,10100.00,5337.94,26
Grapes,Green,Jabalpur,Rajnandgaon,3600.00,10700.00,320.68,1763.74,7100.00,5336.26,27
Grapes,Green,"Siddharth Nagar","North Tripura",4260.00,16450.00,1250.85,6879.68,12190.00,5310.33,28
Grapes,Green,Palwal,Bhiwani,3300.00,9500.00,171.19,941.55,6200.00,5258.46,29
Grapes,Green,Gwalior,Fazilka,2500.00,12000.00,772.53,4248.92,9500.00,5251.09,30
Grapes,Green,Jind,Rajouri,3500.00,12000.00,591.09,3251.00,8500.00,5249.01,31
Grapes,Green,Jammu,Rajouri,6250.00,12000.00,94.33,518.82,5750.00,5231.19,32
Grapes,Green,Basti,"North Tripura",4375.00,16450.00,1245.96,6852.78,12075.00,5222.22,33
Grapes,Green,Aligarh,Fazilka,3500.00,12000.00,602.58,3314.19,8500.00,5185.81,34
Grapes,Green,Kalaburagi,Alappuzha,3000.00,14100.00,1077.45,5925.98,11100.00,5174.03,35
Grapes,Green,Udhampur,Rajouri,6300.00,12000.00,96.99,533.45,5700.00,5166.56,36
Grapes,Green,Gorakhpur,"North Tripura",4865.00,16450.00,1167.70,6422.35,11585.00,5162.65,37
Grapes,Green,"North Goa",Alappuzha,4000.00,14100.00,899.28,4946.04,10100.00,5153.96,38
Grapes,Green,Jind,Moga,3500.00,10000.00,249.54,1372.47,6500.00,5127.53,39
Grapes,Green,Bulandshahar,Bhiwani,3200.00,9500.00,215.26,1183.93,6300.00,5116.07,40
Grapes,Green,Shahjahanpur,Fazilka,2500.00,12000.00,797.94,4388.67,9500.00,5111.33,41
Grapes,Green,Mathura,Fazilka,3600.00,12000.00,600.53,3302.92,8400.00,5097.09,42
Grapes,Green,Shahjahanpur,"North Tripura",2500.00,16450.00,1621.13,8916.22,13950.00,5033.79,43
Grapes,Green,Amritsar,Kangra,3500.00,9500.00,176.61,971.36,6000.00,5028.65,44
Grapes,Green,Amethi,"North Tripura",4080.00,16450.00,1339.24,7365.82,12370.00,5004.18,45
Grapes,Green,Hoshiarpur,Fazilka,5500.00,12000.00,273.60,1504.80,6500.00,4995.20,46
Grapes,Green,Morena,Fazilka,3000.00,12000.00,728.61,4007.36,9000.00,4992.65,47
Grapes,Green,Gurdaspur,Fazilka,5500.00,12000.00,279.00,1534.50,6500.00,4965.50,48
Grapes,Green,Ayodhya,"North Tripura",4315.00,16450.00,1310.35,7206.93,12135.00,4928.08,49
Grapes,Green,Shamli,Fazilka,4770.00,12000.00,418.61,2302.36,7230.00,4927.65,50
Grapes,Indian,Gorakhpur,Dhemaji,4450.00,24000.00,1386.40,7625.20,19550.00,11924.80,1
Grapes,Indian,Bareilly,Dhemaji,2680.00,24000.00,1862.21,10242.16,21320.00,11077.85,2
Grapes,Indian,Mewat,Moga,2500.00,16000.00,453.85,2496.18,13500.00,11003.83,3
Grapes,Indian,Raebarelli,Dhemaji,4000.00,24000.00,1686.93,9278.12,20000.00,10721.89,4
Grapes,Indian,Ludhiana,Moga,5000.00,16000.00,80.91,445.01,11000.00,10555.00,5
Grapes,Indian,"Yamuna Nagar",Moga,4000.00,16000.00,269.21,1480.66,12000.00,10519.35,6
Grapes,Indian,Lakhimpur,Dhemaji,4590.00,24000.00,1695.95,9327.73,19410.00,10082.28,7
Grapes,Indian,Bareilly,Moga,2680.00,16000.00,616.78,3392.29,13320.00,9927.71,8
Grapes,Indian,Mewat,Dhemaji,2500.00,24000.00,2153.49,11844.20,21500.00,9655.81,9
Grapes,Indian,Muktsar,Moga,6000.00,16000.00,92.71,509.91,10000.00,9490.10,10
Grapes,Indian,Sirsa,Moga,6000.00,16000.00,178.83,983.57,10000.00,9016.44,11
